"Label (Grouping)","HOUSING OCCUPANCY","HOUSING OCCUPANCY!!Total housing units","HOUSING OCCUPANCY!!Total housing units!!Occupied housing units","HOUSING OCCUPANCY!!Total housing units!!Vacant housing units","HOUSING OCCUPANCY!!Total housing units!!Homeowner vacancy rate","HOUSING OCCUPANCY!!Total housing units!!Rental vacancy rate","UNITS IN STRUCTURE","UNITS IN STRUCTURE!!Total housing units","UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached","UNITS IN STRUCTURE!!Total housing units!!2 units","UNITS IN STRUCTURE!!Total housing units!!3 or 4 units","UNITS IN STRUCTURE!!Total housing units!!5 to 9 units","UNITS IN STRUCTURE!!Total housing units!!10 to 19 units","UNITS IN STRUCTURE!!Total housing units!!20 or more units","UNITS IN STRUCTURE!!Total housing units!!Mobile home","UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.","YEAR STRUCTURE BUILT","YEAR STRUCTURE BUILT!!Total housing units","YEAR STRUCTURE BUILT!!Total housing units!!Built 2014 or later","YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 to 2013","YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009","YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999","YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989","YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979","YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969","YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959","YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949","YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier","ROOMS","ROOMS!!Total housing units","ROOMS!!Total housing units!!1 room","ROOMS!!Total housing units!!2 rooms","ROOMS!!Total housing units!!3 rooms","ROOMS!!Total housing units!!4 rooms","ROOMS!!Total housing units!!5 rooms","ROOMS!!Total housing units!!6 rooms","ROOMS!!Total housing units!!7 rooms","ROOMS!!Total housing units!!8 rooms","ROOMS!!Total housing units!!9 rooms or more","ROOMS!!Total housing units!!Median rooms","BEDROOMS","BEDROOMS!!Total housing units","BEDROOMS!!Total housing units!!No bedroom","BEDROOMS!!Total housing units!!1 bedroom","BEDROOMS!!Total housing units!!2 bedrooms","BEDROOMS!!Total housing units!!3 bedrooms","BEDROOMS!!Total housing units!!4 bedrooms","BEDROOMS!!Total housing units!!5 or more bedrooms","HOUSING TENURE","HOUSING TENURE!!Occupied housing units","HOUSING TENURE!!Occupied housing units!!Owner-occupied","HOUSING TENURE!!Occupied housing units!!Renter-occupied","HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit","HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit","YEAR HOUSEHOLDER MOVED INTO UNIT","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2019 or later","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 to 2018","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1989 and earlier","VEHICLES AVAILABLE","VEHICLES AVAILABLE!!Occupied housing units","VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available","VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available","HOUSE HEATING FUEL","HOUSE HEATING FUEL!!Occupied housing units","HOUSE HEATING FUEL!!Occupied housing units!!Utility gas","HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas","HOUSE HEATING FUEL!!Occupied housing units!!Electricity","HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.","HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke","HOUSE HEATING FUEL!!Occupied housing units!!Wood","HOUSE HEATING FUEL!!Occupied housing units!!Solar energy","HOUSE HEATING FUEL!!Occupied housing units!!Other fuel","HOUSE HEATING FUEL!!Occupied housing units!!No fuel used","SELECTED CHARACTERISTICS","SELECTED CHARACTERISTICS!!Occupied housing units","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available","OCCUPANTS PER ROOM","OCCUPANTS PER ROOM!!Occupied housing units","OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less","OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50","OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more","VALUE","VALUE!!Owner-occupied units","VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more","VALUE!!Owner-occupied units!!Median (dollars)","MORTGAGE STATUS","MORTGAGE STATUS!!Owner-occupied units","MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage","MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $500","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 to $2,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,500 to $2,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$3,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $250","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$250 to $399","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 to $599","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$600 to $799","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$800 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$1,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed","GROSS RENT","GROSS RENT!!Occupied units paying rent","GROSS RENT!!Occupied units paying rent!!Less than $500","GROSS RENT!!Occupied units paying rent!!$500 to $999","GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 to $1,999","GROSS RENT!!Occupied units paying rent!!$2,000 to $2,499","GROSS RENT!!Occupied units paying rent!!$2,500 to $2,999","GROSS RENT!!Occupied units paying rent!!$3,000 or more","GROSS RENT!!Occupied units paying rent!!Median (dollars)","GROSS RENT!!Occupied units paying rent!!No rent paid","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Not computed"
"Census Tract 1191.01, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,057","1,759","298","7.7","6.4","","2,057","119","126","14","202","44","183","1,369","0","0","","2,057","113","0","205","331","326","145","317","119","0","501","","2,057","393","287","283","465","203","213","73","72","68","3.6","","2,057","413","668","690","202","42","42","","1,759","522","1,237","1.81","1.22","","1,759","226","631","308","330","224","40","","1,759","566","847","309","37","","1,759","689","0","980","0","0","0","0","19","71","","1,759","0","0","42","","1,759","1,759","0","0","","522","10","14","28","69","129","254","13","5","308,700","","522","384","138","","384","0","32","24","144","70","75","39","1,973","138","0","0","63","24","19","32","660","","384","197","54","38","0","95","0","138","68","20","43","0","7","0","0","0","","1,237","442","370","172","123","130","0","0","678","0","","1,175","96","186","72","226","87","508","62"
"    Percent","","2,057","85.5%","14.5%","(X)","(X)","","2,057","5.8%","6.1%","0.7%","9.8%","2.1%","8.9%","66.6%","0.0%","0.0%","","2,057","5.5%","0.0%","10.0%","16.1%","15.8%","7.0%","15.4%","5.8%","0.0%","24.4%","","2,057","19.1%","14.0%","13.8%","22.6%","9.9%","10.4%","3.5%","3.5%","3.3%","(X)","","2,057","20.1%","32.5%","33.5%","9.8%","2.0%","2.0%","","1,759","29.7%","70.3%","(X)","(X)","","1,759","12.8%","35.9%","17.5%","18.8%","12.7%","2.3%","","1,759","32.2%","48.2%","17.6%","2.1%","","1,759","39.2%","0.0%","55.7%","0.0%","0.0%","0.0%","0.0%","1.1%","4.0%","","1,759","0.0%","0.0%","2.4%","","1,759","100.0%","0.0%","0.0%","","522","1.9%","2.7%","5.4%","13.2%","24.7%","48.7%","2.5%","1.0%","(X)","","522","73.6%","26.4%","","384","0.0%","8.3%","6.3%","37.5%","18.2%","19.5%","10.2%","(X)","138","0.0%","0.0%","45.7%","17.4%","13.8%","23.2%","(X)","","384","51.3%","14.1%","9.9%","0.0%","24.7%","(X)","138","49.3%","14.5%","31.2%","0.0%","5.1%","0.0%","0.0%","(X)","","1,237","35.7%","29.9%","13.9%","9.9%","10.5%","0.0%","0.0%","(X)","(X)","","1,175","8.2%","15.8%","6.1%","19.2%","7.4%","43.2%","(X)"
"Census Tract 1191.02, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,296","2,108","188","15.5","4.9","","2,296","160","61","23","81","88","246","1,623","14","0","","2,296","66","10","74","62","265","174","410","82","80","1,073","","2,296","317","278","476","652","256","140","66","38","73","3.6","","2,296","542","940","553","201","60","0","","2,108","392","1,716","1.83","1.46","","2,108","447","971","360","156","119","55","","2,108","490","1,063","488","67","","2,108","1,085","33","948","10","0","0","0","11","21","","2,108","9","32","20","","2,108","2,093","0","15","","392","16","9","34","42","98","145","48","0","295,000","","392","274","118","","274","0","9","47","59","87","51","21","2,126","118","11","0","33","19","39","16","679","","274","116","37","35","1","85","0","118","51","33","18","0","10","0","6","0","","1,695","284","708","427","184","62","0","30","958","21","","1,623","213","323","167","123","146","651","93"
"    Percent","","2,296","91.8%","8.2%","(X)","(X)","","2,296","7.0%","2.7%","1.0%","3.5%","3.8%","10.7%","70.7%","0.6%","0.0%","","2,296","2.9%","0.4%","3.2%","2.7%","11.5%","7.6%","17.9%","3.6%","3.5%","46.7%","","2,296","13.8%","12.1%","20.7%","28.4%","11.1%","6.1%","2.9%","1.7%","3.2%","(X)","","2,296","23.6%","40.9%","24.1%","8.8%","2.6%","0.0%","","2,108","18.6%","81.4%","(X)","(X)","","2,108","21.2%","46.1%","17.1%","7.4%","5.6%","2.6%","","2,108","23.2%","50.4%","23.1%","3.2%","","2,108","51.5%","1.6%","45.0%","0.5%","0.0%","0.0%","0.0%","0.5%","1.0%","","2,108","0.4%","1.5%","0.9%","","2,108","99.3%","0.0%","0.7%","","392","4.1%","2.3%","8.7%","10.7%","25.0%","37.0%","12.2%","0.0%","(X)","","392","69.9%","30.1%","","274","0.0%","3.3%","17.2%","21.5%","31.8%","18.6%","7.7%","(X)","118","9.3%","0.0%","28.0%","16.1%","33.1%","13.6%","(X)","","274","42.3%","13.5%","12.8%","0.4%","31.0%","(X)","118","43.2%","28.0%","15.3%","0.0%","8.5%","0.0%","5.1%","(X)","","1,695","16.8%","41.8%","25.2%","10.9%","3.7%","0.0%","1.8%","(X)","(X)","","1,623","13.1%","19.9%","10.3%","7.6%","9.0%","40.1%","(X)"
"Census Tract 1192, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","995","924","71","0.0","1.1","","995","338","93","59","74","107","45","279","0","0","","995","21","27","183","83","132","18","65","65","4","397","","995","103","106","147","72","124","164","67","70","142","5.1","","995","112","229","150","269","152","83","","924","474","450","2.35","1.74","","924","73","322","219","151","55","104","","924","279","273","238","134","","924","535","0","389","0","0","0","0","0","0","","924","5","37","51","","924","919","0","5","","474","33","0","0","22","119","176","98","26","379,700","","474","296","178","","296","0","22","33","61","41","32","107","2,390","178","16","17","16","25","18","86","950","","286","145","45","10","12","74","10","159","100","33","21","0","0","0","5","19","","425","127","130","85","56","27","0","0","753","25","","396","64","52","69","41","26","144","54"
"    Percent","","995","92.9%","7.1%","(X)","(X)","","995","34.0%","9.3%","5.9%","7.4%","10.8%","4.5%","28.0%","0.0%","0.0%","","995","2.1%","2.7%","18.4%","8.3%","13.3%","1.8%","6.5%","6.5%","0.4%","39.9%","","995","10.4%","10.7%","14.8%","7.2%","12.5%","16.5%","6.7%","7.0%","14.3%","(X)","","995","11.3%","23.0%","15.1%","27.0%","15.3%","8.3%","","924","51.3%","48.7%","(X)","(X)","","924","7.9%","34.8%","23.7%","16.3%","6.0%","11.3%","","924","30.2%","29.5%","25.8%","14.5%","","924","57.9%","0.0%","42.1%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","924","0.5%","4.0%","5.5%","","924","99.5%","0.0%","0.5%","","474","7.0%","0.0%","0.0%","4.6%","25.1%","37.1%","20.7%","5.5%","(X)","","474","62.4%","37.6%","","296","0.0%","7.4%","11.1%","20.6%","13.9%","10.8%","36.1%","(X)","178","9.0%","9.6%","9.0%","14.0%","10.1%","48.3%","(X)","","286","50.7%","15.7%","3.5%","4.2%","25.9%","(X)","159","62.9%","20.8%","13.2%","0.0%","0.0%","0.0%","3.1%","(X)","","425","29.9%","30.6%","20.0%","13.2%","6.4%","0.0%","0.0%","(X)","(X)","","396","16.2%","13.1%","17.4%","10.4%","6.6%","36.4%","(X)"
"Census Tract 1193, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,956","1,467","489","0.0","17.6","","1,956","113","51","26","39","268","50","1,409","0","0","","1,956","234","173","82","348","148","6","180","67","52","666","","1,956","319","314","534","543","65","60","2","93","26","3.1","","1,956","350","874","658","31","32","11","","1,467","133","1,334","2.14","1.50","","1,467","154","811","257","180","65","0","","1,467","452","629","366","20","","1,467","440","19","972","7","0","0","0","7","22","","1,467","10","29","27","","1,467","1,434","16","17","","133","0","0","0","12","93","28","0","0","279,300","","133","121","12","","121","0","93","0","19","0","0","9","965","12","12","0","0","0","0","0","-","","121","102","0","0","19","0","0","12","12","0","0","0","0","0","0","0","","1,315","86","629","480","110","10","0","0","971","19","","1,259","133","81","101","172","108","664","75"
"    Percent","","1,956","75.0%","25.0%","(X)","(X)","","1,956","5.8%","2.6%","1.3%","2.0%","13.7%","2.6%","72.0%","0.0%","0.0%","","1,956","12.0%","8.8%","4.2%","17.8%","7.6%","0.3%","9.2%","3.4%","2.7%","34.0%","","1,956","16.3%","16.1%","27.3%","27.8%","3.3%","3.1%","0.1%","4.8%","1.3%","(X)","","1,956","17.9%","44.7%","33.6%","1.6%","1.6%","0.6%","","1,467","9.1%","90.9%","(X)","(X)","","1,467","10.5%","55.3%","17.5%","12.3%","4.4%","0.0%","","1,467","30.8%","42.9%","24.9%","1.4%","","1,467","30.0%","1.3%","66.3%","0.5%","0.0%","0.0%","0.0%","0.5%","1.5%","","1,467","0.7%","2.0%","1.8%","","1,467","97.8%","1.1%","1.2%","","133","0.0%","0.0%","0.0%","9.0%","69.9%","21.1%","0.0%","0.0%","(X)","","133","91.0%","9.0%","","121","0.0%","76.9%","0.0%","15.7%","0.0%","0.0%","7.4%","(X)","12","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","121","84.3%","0.0%","0.0%","15.7%","0.0%","(X)","12","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","1,315","6.5%","47.8%","36.5%","8.4%","0.8%","0.0%","0.0%","(X)","(X)","","1,259","10.6%","6.4%","8.0%","13.7%","8.6%","52.7%","(X)"
"Census Tract 1202, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","704","534","170","0.0","0.0","","704","355","79","124","110","15","0","21","0","0","","704","25","0","49","15","31","70","43","67","0","404","","704","5","25","79","124","237","123","86","6","19","5.0","","704","5","148","226","296","29","0","","534","211","323","1.53","2.81","","534","19","161","137","74","12","131","","534","207","273","31","23","","534","307","51","176","0","0","0","0","0","0","","534","0","17","24","","534","524","10","0","","211","159","45","7","0","0","0","0","0","25,000","","211","10","201","","10","0","10","0","0","0","0","0","-","201","50","99","46","6","0","0","316","","10","3","0","0","0","7","0","194","81","31","7","26","0","16","33","7","","323","24","173","126","0","0","0","0","929","0","","288","17","21","58","31","64","97","35"
"    Percent","","704","75.9%","24.1%","(X)","(X)","","704","50.4%","11.2%","17.6%","15.6%","2.1%","0.0%","3.0%","0.0%","0.0%","","704","3.6%","0.0%","7.0%","2.1%","4.4%","9.9%","6.1%","9.5%","0.0%","57.4%","","704","0.7%","3.6%","11.2%","17.6%","33.7%","17.5%","12.2%","0.9%","2.7%","(X)","","704","0.7%","21.0%","32.1%","42.0%","4.1%","0.0%","","534","39.5%","60.5%","(X)","(X)","","534","3.6%","30.1%","25.7%","13.9%","2.2%","24.5%","","534","38.8%","51.1%","5.8%","4.3%","","534","57.5%","9.6%","33.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","534","0.0%","3.2%","4.5%","","534","98.1%","1.9%","0.0%","","211","75.4%","21.3%","3.3%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","211","4.7%","95.3%","","10","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","201","24.9%","49.3%","22.9%","3.0%","0.0%","0.0%","(X)","","10","30.0%","0.0%","0.0%","0.0%","70.0%","(X)","194","41.8%","16.0%","3.6%","13.4%","0.0%","8.2%","17.0%","(X)","","323","7.4%","53.6%","39.0%","0.0%","0.0%","0.0%","0.0%","(X)","(X)","","288","5.9%","7.3%","20.1%","10.8%","22.2%","33.7%","(X)"
"Census Tract 1212, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,143","942","201","18.4","1.7","","1,143","151","138","174","82","193","74","331","0","0","","1,143","0","18","657","227","68","64","37","12","0","60","","1,143","33","80","170","261","416","100","35","0","48","4.6","","1,143","38","295","331","354","95","30","","942","122","820","5.66","2.18","","942","54","340","316","221","5","6","","942","274","433","115","120","","942","505","0","431","0","0","0","0","0","6","","942","0","0","6","","942","915","6","21","","122","21","78","23","0","0","0","0","0","82,200","","122","74","48","","74","0","59","0","15","0","0","0","758","48","0","27","21","0","0","0","-","","74","42","17","0","0","15","0","48","27","21","0","0","0","0","0","0","","813","330","183","288","6","0","0","6","758","7","","782","50","209","11","112","111","289","38"
"    Percent","","1,143","82.4%","17.6%","(X)","(X)","","1,143","13.2%","12.1%","15.2%","7.2%","16.9%","6.5%","29.0%","0.0%","0.0%","","1,143","0.0%","1.6%","57.5%","19.9%","5.9%","5.6%","3.2%","1.0%","0.0%","5.2%","","1,143","2.9%","7.0%","14.9%","22.8%","36.4%","8.7%","3.1%","0.0%","4.2%","(X)","","1,143","3.3%","25.8%","29.0%","31.0%","8.3%","2.6%","","942","13.0%","87.0%","(X)","(X)","","942","5.7%","36.1%","33.5%","23.5%","0.5%","0.6%","","942","29.1%","46.0%","12.2%","12.7%","","942","53.6%","0.0%","45.8%","0.0%","0.0%","0.0%","0.0%","0.0%","0.6%","","942","0.0%","0.0%","0.6%","","942","97.1%","0.6%","2.2%","","122","17.2%","63.9%","18.9%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","122","60.7%","39.3%","","74","0.0%","79.7%","0.0%","20.3%","0.0%","0.0%","0.0%","(X)","48","0.0%","56.3%","43.8%","0.0%","0.0%","0.0%","(X)","","74","56.8%","23.0%","0.0%","0.0%","20.3%","(X)","48","56.3%","43.8%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","813","40.6%","22.5%","35.4%","0.7%","0.0%","0.0%","0.7%","(X)","(X)","","782","6.4%","26.7%","1.4%","14.3%","14.2%","37.0%","(X)"
"Census Tract 1231, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
